DEPARTURE,ARRIVAL,DATE,OFFSET,CARBON OUTPUT,FUEL,DISTANCE
SYD,MEL,2019-01-12,€106.000000,4602.000000 kg,394.170000 L,12102 km
MEL,SYD,2019-01-13,€112.000000,4837.000000 kg,414.430000 L,11694 km
BCN,ORL,2019-02-07,€53.000000,2293.730000 kg,198.260000 L,7508 km
ORL,LHR,2019-02-08,€49.000000,2100.120000 kg,181.860000 L,7018 km
LHR,LGA,2019-02-09,€37.000000,1587.960000 kg,138.400000 L,5593 km
LGA,LHR,2019-02-16,€37.000000,1587.960000 kg,138.400000 L,5593 km
LHR,BCN,2019-03-30,€7.000000,297.000000 kg,29.620000 L,1197 km
BCN,LHR,2019-03-30,€7.000000,297.000000 kg,29.620000 L,1197 km
LHR,BCN,2019-04-05,€7.000000,297.000000 kg,29.620000 L,1197 km
BCN,SCL,2019-04-05,€90.000000,3886.230000 kg,333.150000 L,11219 km
SCL,SJO,2019-04-13,€33.000000,1408.920000 kg,123.210000 L,5094 km
SJO,LHR,2019-04-21,€65.000000,2789.950000 kg,240.270000 L,8765 km
LHR,BCN,2019-04-26,€7.000000,297.000000 kg,29.620000 L,1197 km
BCN,POZ,2019-05-18,€11.000000,472.510000 kg,44.670000 L,1714 km
POZ,BCN,2019-06-14,€11.000000,472.510000 kg,44.670000 L,1714 km
BCN,AVB,2019-07-07,€8.000000,307.840000 kg,31.330000 L,1047 km
AVB,BCN,2019-07-27,€8.000000,307.840000 kg,31.330000 L,1047 km
BCN,TXL,2019-07-27,€8.000000,334.000000 kg,31.890000 L,1560 km
TXL,BCN,2019-08-08,€8.000000,334.000000 kg,31.890000 L,1560 km
BCN,TSF,2019-08-08,€7.000000,293.640000 kg,30.180000 L,992 km
TSF,BCN,2019-08-15,€7.000000,293.640000 kg,30.180000 L,992 km
BCN,CND,2019-08-15,€14.000000,597.850000 kg,54.950000 L,2231 km
CND,BCN,2019-08-27,€14.000000,597.850000 kg,54.950000 L,2231 km
BCN,IBZ,2019-08-27,€5.000000,47.000000 kg,11.890000 L,324 km
IBZ,BCN,2019-08-30,€5.000000,47.000000 kg,11.890000 L,324 km
BCN,SDQ,2019-08-30,€51.000000,2186.870000 kg,189.210000 L,7237 km
SDQ,TSF,2019-09-08,€58.000000,2486.850000 kg,214.610000 L,7997 km
TSF,BCN,2019-09-22,€7.000000,293.640000 kg,30.180000 L,992 km
BCN,NUE,2019-09-22,€8.000000,345.580000 kg,34.390000 L,1200 km
NUE,BCN,2019-09-28,€8.000000,345.580000 kg,34.390000 L,1200 km
BCN,IBZ,2019-09-28,€5.000000,47.000000 kg,11.890000 L,324 km
IBZ,BCN,2019-10-11,€5.000000,47.000000 kg,11.890000 L,324 km
BCN,BGO,2019-10-11,€14.000000,584.630000 kg,53.850000 L,2176 km
BGO,BCN,2019-10-31,€14.000000,584.630000 kg,53.850000 L,2176 km
BCN,AVB,2019-10-31,€8.000000,307.840000 kg,31.330000 L,1047 km
AVB,IBZ,2019-11-01,€9.000000,362.920000 kg,35.790000 L,1270 km
IBZ,BCN,2019-11-23,€5.000000,47.000000 kg,11.890000 L,324 km
BCN,TXL,2019-11-23,€8.000000,334.000000 kg,31.890000 L,1560 km
TXL,BCN,2019-12-15,€8.000000,334.000000 kg,31.890000 L,1560 km
