DEPARTURE,ARRIVAL,DATE,OFFSET,CARBON OUTPUT,FUEL,DISTANCE
CDG,BUD,2019-01-25,€8.000000,343.000000 kg,33.670000 L,1297 km
BUD,CDG,2019-02-01,€8.000000,343.000000 kg,33.670000 L,1297 km
CDG,MXP,2019-02-01,€5.000000,167.000000 kg,19.490000 L,647 km
MXP,CDG,2019-02-08,€5.000000,167.000000 kg,19.490000 L,647 km
CDG,AMS,2019-02-08,€5.000000,111.000000 kg,15.940000 L,448 km
AMS,TXL,2019-02-09,€5.000000,183.000000 kg,21.770000 L,628 km
TXL,CDG,2019-02-16,€6.000000,233.000000 kg,24.550000 L,900 km
CDG,PNQ,2019-02-16,€50.000000,2159.640000 kg,186.900000 L,7168 km
CLO,EOH,2019-02-23,€5.000000,95.280000 kg,16.260000 L,382 km
EOH,ORY,2019-03-09,€64.000000,2750.760000 kg,236.950000 L,8666 km
ORY,CDG,2019-03-18,€5.000000,17.450000 kg,4.410000 L,85 km
CDG,LUG,2019-03-18,€5.000000,184.290000 kg,21.860000 L,636 km
LUG,CDG,2019-03-29,€5.000000,184.290000 kg,21.860000 L,636 km
CDG,BCN,2019-03-29,€6.000000,219.000000 kg,23.030000 L,908 km
BCN,CDG,2019-04-06,€6.000000,219.000000 kg,23.030000 L,908 km
CDG,SVQ,2019-04-06,€10.000000,421.520000 kg,40.540000 L,1508 km
SVQ,CDG,2019-04-13,€10.000000,421.520000 kg,40.540000 L,1508 km
CDG,LHR,2019-04-13,€5.000000,87.000000 kg,13.920000 L,396 km
LHR,CDG,2019-04-26,€5.000000,87.000000 kg,13.920000 L,396 km
CDG,MPL,2019-04-26,€5.000000,166.000000 kg,19.240000 L,662 km
MPL,MXP,2019-04-27,€5.000000,141.290000 kg,19.010000 L,491 km
MXP,CDG,2019-05-11,€5.000000,167.000000 kg,19.490000 L,647 km
CDG,CIA,2019-05-11,€8.000000,333.480000 kg,33.410000 L,1151 km
CIA,CDG,2019-05-29,€8.000000,333.480000 kg,33.410000 L,1151 km
CDG,LYN,2019-05-29,€5.000000,127.120000 kg,18.170000 L,457 km
LYN,CDG,2019-06-15,€5.000000,127.120000 kg,18.170000 L,457 km
CDG,AMS,2019-06-15,€5.000000,111.000000 kg,15.940000 L,448 km
AMS,CDG,2019-06-30,€5.000000,111.000000 kg,15.940000 L,448 km
CDG,BCN,2019-06-30,€6.000000,219.000000 kg,23.030000 L,908 km
BCN,CDG,2019-07-13,€6.000000,219.000000 kg,23.030000 L,908 km
CDG,CIA,2019-07-13,€8.000000,333.480000 kg,33.410000 L,1151 km
CIA,CDG,2019-07-17,€8.000000,333.480000 kg,33.410000 L,1151 km
CDG,BCN,2019-07-17,€6.000000,219.000000 kg,23.030000 L,908 km
BCN,CDG,2019-07-20,€6.000000,219.000000 kg,23.030000 L,908 km
CDG,NAP,2019-07-20,€8.000000,316.000000 kg,30.880000 L,1337 km
NAP,CDG,2019-07-27,€8.000000,316.000000 kg,30.880000 L,1337 km
CDG,VVI,2019-07-27,€75.000000,3232.330000 kg,277.730000 L,9886 km
VVI,ANS,2019-07-28,€9.000000,354.810000 kg,35.140000 L,1238 km
ANS,CTT,2019-08-02,€79.000000,3404.440000 kg,292.310000 L,10255 km
CTT,CDG,2019-08-07,€5.000000,213.580000 kg,23.820000 L,738 km
CDG,BUD,2019-08-07,€8.000000,343.000000 kg,33.670000 L,1297 km
BUD,CDG,2019-08-12,€8.000000,343.000000 kg,33.670000 L,1297 km
CDG,BUD,2019-08-12,€8.000000,343.000000 kg,33.670000 L,1297 km
BUD,CDG,2019-09-10,€8.000000,343.000000 kg,33.670000 L,1297 km
CDG,BCN,2019-09-10,€6.000000,219.000000 kg,23.030000 L,908 km
BCN,FAO,2019-09-12,€8.000000,305.320000 kg,31.130000 L,1037 km
FAO,CDG,2019-09-22,€11.000000,452.230000 kg,43.020000 L,1632 km
CDG,LHR,2019-09-22,€5.000000,87.000000 kg,13.920000 L,396 km
LHR,IBZ,2019-09-23,€10.000000,409.710000 kg,39.580000 L,1460 km
IBZ,CDG,2019-10-05,€8.000000,341.440000 kg,34.050000 L,1183 km
CDG,OVD,2019-10-05,€8.000000,342.000000 kg,35.690000 L,943 km
OVD,BCN,2019-10-06,€5.000000,202.000000 kg,22.270000 L,760 km
BCN,CDG,2019-10-24,€6.000000,219.000000 kg,23.030000 L,908 km
CDG,LIS,2019-10-24,€9.000000,362.000000 kg,34.680000 L,1518 km
LIS,CDG,2019-10-31,€9.000000,362.000000 kg,34.680000 L,1518 km
CDG,RUN,2019-10-31,€71.000000,3052.610000 kg,262.510000 L,9431 km
RUN,CDG,2019-11-16,€71.000000,3052.610000 kg,262.510000 L,9431 km
CDG,MAD,2019-11-16,€7.000000,278.000000 kg,28.100000 L,1111 km
MAD,CDG,2019-12-13,€7.000000,278.000000 kg,28.100000 L,1111 km
CDG,MAD,2019-12-13,€7.000000,278.000000 kg,28.100000 L,1111 km
MAD,CDG,2019-12-28,€7.000000,278.000000 kg,28.100000 L,1111 km
