DEPARTURE,ARRIVAL,DATE,OFFSET,CARBON OUTPUT,FUEL,DISTANCE
LHR,CZM,2019-01-13,€58.000000,2510.700000 kg,216.630000 L,8058 km
CZM,LHR,2019-02-23,€58.000000,2510.700000 kg,216.630000 L,8058 km
MEL,SYD,2019-02-24,€112.000000,4837.000000 kg,414.430000 L,11694 km
SYD,BUR,2019-03-08,€106.000000,4602.000000 kg,394.170000 L,12102 km
BUR,DEN,2019-03-09,€11.000000,473.000000 kg,45.820000 L,1415 km
YTZ,LHR,2019-03-29,€38.000000,1645.060000 kg,143.250000 L,5752 km
LHR,DCA,2019-04-05,€40.000000,1711.680000 kg,148.900000 L,5937 km
DCA,SFO,2019-04-06,€24.000000,1010.480000 kg,89.410000 L,3976 km
SFO,PSP,2019-04-14,€5.000000,214.000000 kg,24.050000 L,728 km
PSP,HOU,2019-04-21,€14.000000,568.140000 kg,52.470000 L,2106 km
HOU,BCN,2019-04-26,€62.000000,2687.420000 kg,231.590000 L,8506 km
BCN,LHR,2019-04-27,€7.000000,297.000000 kg,29.620000 L,1197 km
LHR,BUD,2019-05-03,€9.000000,377.000000 kg,35.940000 L,1535 km
BUD,AMS,2019-05-04,€8.000000,335.000000 kg,33.160000 L,1217 km
AMS,LHR,2019-05-17,€5.000000,105.000000 kg,15.940000 L,417 km
LHR,PRG,2019-05-17,€7.000000,272.000000 kg,27.590000 L,1091 km
PRG,ZRH,2019-05-18,€5.000000,188.000000 kg,23.290000 L,560 km
ZRH,IBZ,2019-05-20,€6.000000,248.000000 kg,24.810000 L,1165 km
IBZ,YQG,2019-05-26,€48.000000,2050.720000 kg,177.670000 L,6882 km
YQG,LGA,2019-05-31,€6.000000,241.100000 kg,25.970000 L,826 km
LGA,SKU,2019-06-07,€57.000000,2474.730000 kg,213.580000 L,7967 km
SKU,TLS,2019-06-08,€13.000000,555.290000 kg,51.400000 L,2051 km
TLS,PMO,2019-06-09,€9.000000,352.100000 kg,34.920000 L,1227 km
PMO,LHR,2019-06-14,€12.000000,515.210000 kg,48.120000 L,1887 km
LHR,BCN,2019-06-14,€7.000000,297.000000 kg,29.620000 L,1197 km
BCN,AMS,2019-06-15,€9.000000,381.000000 kg,37.460000 L,1291 km
AMS,BCN,2019-06-16,€9.000000,381.000000 kg,37.460000 L,1291 km
BCN,LHR,2019-06-21,€7.000000,297.000000 kg,29.620000 L,1197 km
LHR,DXB,2019-06-21,€38.000000,1621.000000 kg,141.510000 L,5543 km
DXB,BEY,2019-06-22,€16.000000,657.000000 kg,60.500000 L,2189 km
BEY,DUB,2019-06-29,€24.000000,1010.300000 kg,89.390000 L,3975 km
DUB,LHR,2019-07-06,€5.000000,128.000000 kg,16.960000 L,499 km
LHR,LUX,2019-07-06,€5.000000,163.460000 kg,20.470000 L,564 km
LUX,LHR,2019-07-17,€5.000000,163.460000 kg,20.470000 L,564 km
LHR,IBZ,2019-07-17,€10.000000,409.710000 kg,39.580000 L,1460 km
IBZ,LHR,2019-07-27,€10.000000,409.710000 kg,39.580000 L,1460 km
LHR,OPO,2019-07-27,€8.000000,333.000000 kg,32.400000 L,1347 km
OPO,LHR,2019-08-02,€8.000000,333.000000 kg,32.400000 L,1347 km
LHR,IBZ,2019-08-02,€10.000000,409.710000 kg,39.580000 L,1460 km
IBZ,LHR,2019-08-11,€10.000000,409.710000 kg,39.580000 L,1460 km
LHR,LGA,2019-08-11,€37.000000,1587.960000 kg,138.400000 L,5593 km
LGA,MEX,2019-08-16,€21.000000,879.500000 kg,78.470000 L,3422 km
MEX,IBZ,2019-08-20,€72.000000,3113.260000 kg,267.650000 L,9585 km
IBZ,LPL,2019-08-22,€11.000000,467.000000 kg,44.220000 L,1692 km
LPL,VIY,2019-08-23,€5.000000,193.430000 kg,22.470000 L,668 km
VIY,AMS,2019-08-24,€5.000000,138.680000 kg,18.860000 L,485 km
AMS,LHR,2019-08-28,€5.000000,105.000000 kg,15.940000 L,417 km
LHR,IBZ,2019-08-28,€10.000000,409.710000 kg,39.580000 L,1460 km
IBZ,LHR,2019-09-07,€10.000000,409.710000 kg,39.580000 L,1460 km
LHR,BRU,2019-09-07,€5.000000,103.000000 kg,16.450000 L,399 km
BRU,LHR,2019-09-10,€5.000000,103.000000 kg,16.450000 L,399 km
LHR,IBZ,2019-09-10,€10.000000,409.710000 kg,39.580000 L,1460 km
IBZ,FAO,2019-09-12,€7.000000,261.750000 kg,27.630000 L,891 km
FAO,LHR,2019-09-20,€12.000000,484.810000 kg,45.660000 L,1764 km
LHR,MLH,2019-09-20,€5.000000,216.340000 kg,24.000000 L,747 km
MLH,RTM,2019-09-21,€5.000000,162.760000 kg,20.420000 L,561 km
RTM,IBZ,2019-09-23,€10.000000,425.900000 kg,40.890000 L,1525 km
IBZ,LHR,2019-09-27,€10.000000,409.710000 kg,39.580000 L,1460 km
LHR,DXB,2019-09-27,€38.000000,1621.000000 kg,141.510000 L,5543 km
DXB,BRS,2019-09-28,€38.000000,1628.260000 kg,141.820000 L,5705 km
BRS,LHR,2019-10-02,€5.000000,42.240000 kg,10.690000 L,207 km
LHR,IBZ,2019-10-02,€10.000000,409.710000 kg,39.580000 L,1460 km
IBZ,SCL,2019-10-04,€87.000000,3780.910000 kg,324.220000 L,11009 km
SCL,EZE,2019-10-05,€7.000000,298.000000 kg,29.620000 L,1188 km
EZE,LAS,2019-10-11,€75.000000,3224.870000 kg,277.100000 L,9867 km
LAS,LHR,2019-10-19,€59.000000,2534.000000 kg,218.480000 L,8443 km
LHR,ATL,2019-10-31,€43.000000,1851.000000 kg,160.500000 L,6808 km
ATL,YHU,2019-11-02,€11.000000,457.030000 kg,43.410000 L,1651 km
YHU,LHR,2019-11-30,€35.000000,1479.450000 kg,129.190000 L,5290 km
LHR,MUC,2019-11-30,€6.000000,257.000000 kg,26.580000 L,990 km
MUC,LHR,2019-12-05,€6.000000,257.000000 kg,26.580000 L,990 km
LHR,PMI,2019-12-05,€10.000000,394.820000 kg,38.370000 L,1400 km
PMI,MAN,2019-12-06,€11.000000,452.200000 kg,43.020000 L,1632 km
MAN,LHR,2019-12-13,€5.000000,49.000000 kg,12.400000 L,291 km
BEY,YTZ,2019-12-27,€69.000000,2972.980000 kg,255.770000 L,9229 km
YTZ,SFO,2019-12-28,€22.000000,945.320000 kg,83.970000 L,3701 km
SFO,LHR,2019-12-31,€64.000000,2758.000000 kg,237.720000 L,8663 km
